subject,age_group,statementtype,time_delay,phase1_statement,make_base_beliefs,correction_statement,make_detections,make_test_beliefs,testresponse,alternateresponse,make_cr_response,topic,target,alternate,fact_recall_coding_final,alternate_recall_coding_final
638e4ace1c4a380ecc49932f,older,correct_1,23.85,coffee_m.png,5,coffee_c.png,0,6,15,2,1,coffee,15th,2nd,2,1
638e4ace1c4a380ecc49932f,older,repeated,23.85,coronabeer_covid_c.png,5,coronabeer_covid_c.png,1,5,it increased,,0,coronabeer_covid,sharp increase,sharp decrease,2,
638e4ace1c4a380ecc49932f,older,repeated,23.85,federal_state_dollars_c.png,4,federal_state_dollars_c.png,1,5,california,,0,federal_state_dollars,california,virginia,2,
638e4ace1c4a380ecc49932f,older,correct_1,23.85,gas_2018_m.png,4,gas_2018_c.png,1,3,it rose 50%,24%,1,gas_2018,rose 15%,rose 25%,E,E
638e4ace1c4a380ecc49932f,older,correct_1,23.85,guncontrol_warrant_m.png,3,guncontrol_warrant_c.png,1,6,with a warrant,for any reason,1,guncontrol_warrant,require a warrant,at any time,2,1
638e4ace1c4a380ecc49932f,older,repeated,23.85,immigration_boy_cage_c.png,3,immigration_boy_cage_c.png,1,5,separation from parents,children separated from parents were caged.,1,immigration_boy_cage,at a protest,separated from parents,1,1
638e4ace1c4a380ecc49932f,older,correct_1,23.85,liberian_women_m.png,4,liberian_women_c.png,1,4,60%,10%,1,liberian_women,0.6,>38%,2,E
638e4ace1c4a380ecc49932f,older,repeated,23.85,library_americanflag_c.png,3,library_americanflag_c.png,1,5,it was not appropriate,it was not appropriate.,1,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,2
638e4ace1c4a380ecc49932f,older,correct_1,23.85,mexican_border_crossings_m.png,2,mexican_border_crossings_c.png,1,3,increased by 75%,increased by 120%,1,mexican_border_crossings,decreased by 25%,decreased by 40%,E,E
638e4ace1c4a380ecc49932f,older,correct_3,23.85,military_pay_m.png,3,military_pay_c.png,1,5,every year,every years since 1986,1,military_pay,every year since 1983,none in 10 years,2,2
638e4ace1c4a380ecc49932f,older,repeated,23.85,missing_people_c.png,4,missing_people_c.png,1,4,in natural parks,,0,missing_people,national parks,cave systems,2,
638e4ace1c4a380ecc49932f,older,correct_1,23.85,murder_year_m.png,4,murder_year_c.png,0,3,1980,1984,1,murder_year,1980,2017,2,E
638e4ace1c4a380ecc49932f,older,correct_3,23.85,obama_website_m.png,5,obama_website_c.png,1,2,$38 billion,$2.8 billion,1,obama_website,2.1 billion,5 billion,E,E
638e4ace1c4a380ecc49932f,older,correct_3,23.85,pope_guncontrol_m.png,3,pope_guncontrol_c.png,1,5,gun manufacturers,gun owners,1,pope_guncontrol,gun manufacturers,gun owners,2,1
638e4ace1c4a380ecc49932f,older,repeated,23.85,pres_vacation_c.png,3,pres_vacation_c.png,1,5,president clinton,president clinton,1,pres_vacation,clinton,obama,2,2
638e4ace1c4a380ecc49932f,older,correct_3,23.85,race_starbucks_m.png,3,race_starbucks_c.png,1,4,$2 million,$2 million,1,race_starbucks,2,2 million,1,1
638e4ace1c4a380ecc49932f,older,repeated,23.85,rep_control_c.png,5,rep_control_c.png,1,4,1986,1984,1,rep_control,2007,1928,E,E
638e4ace1c4a380ecc49932f,older,repeated,23.85,rural_hospitals_c.png,3,rural_hospitals_c.png,0,5,lack of insurance,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,
638e4ace1c4a380ecc49932f,older,correct_3,23.85,skorea_population_m.png,5,skorea_population_c.png,0,5,34 million,34 million,1,skorea_population,<10 million people,about 38 million people,E,E
638e4ace1c4a380ecc49932f,older,repeated,23.85,soccer_revenue_gap_c.png,3,soccer_revenue_gap_c.png,0,5,$3 billion,$5 billion,1,soccer_revenue_gap,5.8 million more,20 million more,E,E
638e4ace1c4a380ecc49932f,older,correct_1,23.85,swimmingpool_deaths_m.png,4,swimmingpool_deaths_c.png,1,3,3.6,360,1,swimmingpool_deaths,3709,360000,E,E
638e4ace1c4a380ecc49932f,older,correct_1,23.85,tax_allocation_m.png,2,tax_allocation_c.png,1,5,"social spending, welfare, etc.",defense,1,tax_allocation,social ('medicare'),military ('war on terror'),2,1
638e4ace1c4a380ecc49932f,older,correct_3,23.85,tax_pres_law_m.png,3,tax_pres_law_c.png,0,5,yes,yes,1,tax_pres_law,yes there is a law,no there is no law,2,2
638e4ace1c4a380ecc49932f,older,repeated,23.85,test_american_cars_c.png,3,test_american_cars_c.png,0,3,for what happens if they hit a pedestrian.,to see what would happen if their cars hit pedestrians.,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,2
638e4ace1c4a380ecc49932f,older,repeated,23.85,trump_signed_legislation_c.png,3,trump_signed_legislation_c.png,1,3,less,more,1,trump_signed_legislation,less than any since ww2,more than any other president,2,1
638e4ace1c4a380ecc49932f,older,repeated,23.85,us_trading_partner_c.png,3,us_trading_partner_c.png,1,5,china,china,1,us_trading_partner,china,the united kingdom,2,2
638e4ace1c4a380ecc49932f,older,correct_1,23.85,ut_athletes_ipad_m.png,4,ut_athletes_ipad_c.png,1,3,100%,50%,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,1,2
638e4ace1c4a380ecc49932f,older,correct_1,23.85,vaccines_autism_m.png,3,vaccines_autism_c.png,1,5,FALSE,FALSE,1,vaccines_autism,do not cause autism,vaccines cause autism,E,E
638e4ace1c4a380ecc49932f,older,repeated,23.85,veteran_suicide_c.png,3,veteran_suicide_c.png,1,4,60%,40%,1,veteran_suicide,0.09,0.7,E,E
638e4ace1c4a380ecc49932f,older,correct_3,23.85,voter_turnout_m.png,3,voter_turnout_c.png,1,3,it increased,1986,1,voter_turnout,higher than 2012,lowest since 1996,E,E
638e84c70418d8a2c0aa372e,older,correct_3,23.67,abortion_bieber_m.png,4,abortion_bieber_c.png,1,5,he has been steadily prolife,he has become suddenly prolife,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,2,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,alabama_senate_m.png,4,alabama_senate_c.png,1,4,17 years,30 years,1,alabama_senate,21 years,30 years,E,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,alaska_polarbears_m.png,4,alaska_polarbears_c.png,1,4,stable,declining,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,1,2
638e84c70418d8a2c0aa372e,older,correct_3,23.67,amazon_rainforest_m.png,5,amazon_rainforest_c.png,1,4,6,6,1,amazon_rainforest,0.06,0.2,2,2
638e84c70418d8a2c0aa372e,older,correct_1,23.67,automobile_invention_m.png,4,automobile_invention_c.png,1,4,europeans,americans,1,automobile_invention,europeans,americans,2,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,bernie_tax_income_m.png,2,bernie_tax_income_c.png,1,4,100,29,1,bernie_tax_income,">$10,000,000",">$29,000",E,E
638e84c70418d8a2c0aa372e,older,repeated,23.67,biden_studentdebt_c.png,4,biden_studentdebt_c.png,0,3,student loans for kids,,0,biden_studentdebt,by putting his children through college,by attending college,2,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,black_homeownership_m.png,4,black_homeownership_c.png,1,4,2007,1997,1,black_homeownership,2004,2017,E,E
638e84c70418d8a2c0aa372e,older,repeated,23.67,bloomberg_campaign_money_c.png,4,bloomberg_campaign_money_c.png,0,3,1.5,,0,bloomberg_campaign_money,$1.50 ,1 million,2,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,brooms_standing_m.png,2,brooms_standing_c.png,1,4,when the bristles are spaced just right,when the earth's gravitional pull is just right,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,cali_fires_m.png,3,cali_fires_c.png,1,5,downed power lines,forest mismanagement,1,cali_fires,downed electric power lines,bad forest management,2,1
638e84c70418d8a2c0aa372e,older,correct_1,23.67,cali_statelaw_m.png,3,cali_statelaw_c.png,1,4,corporations,homeowners,1,cali_statelaw,water agencies,homeowners,2,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,chess_players_m.png,3,chess_players_c.png,1,4,20,none,1,chess_players,90,0,E,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,cinderella_castle_m.png,3,cinderella_castle_c.png,1,5,to withstand hurricanes,it could be disassembled for hurricanes,1,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,2,1
638e84c70418d8a2c0aa372e,older,correct_1,23.67,clinton_nkorea_m.png,3,clinton_nkorea_c.png,0,2,20 million,3.5 million,1,clinton_nkorea,1.4 billion,3 billion,E,E
638e84c70418d8a2c0aa372e,older,correct_1,23.67,coffee_m.png,4,coffee_c.png,1,4,5th,1st,1,coffee,15th,2nd,E,E
638e84c70418d8a2c0aa372e,older,repeated,23.67,coronabeer_covid_c.png,2,coronabeer_covid_c.png,0,4,no change,sales skyrocketed,1,coronabeer_covid,sharp increase,sharp decrease,E,2
638e84c70418d8a2c0aa372e,older,repeated,23.67,federal_state_dollars_c.png,2,federal_state_dollars_c.png,0,2,california,,0,federal_state_dollars,california,virginia,2,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,gas_2018_m.png,2,gas_2018_c.png,1,4,it went up,,0,gas_2018,rose 15%,rose 25%,A,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,guncontrol_warrant_m.png,4,guncontrol_warrant_c.png,1,4,with a warrant,"no warrant needed, at any time",1,guncontrol_warrant,require a warrant,at any time,2,1
638e84c70418d8a2c0aa372e,older,repeated,23.67,immigration_boy_cage_c.png,5,immigration_boy_cage_c.png,0,3,illegal immigrant,,0,immigration_boy_cage,at a protest,separated from parents,1,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,liberian_women_m.png,4,liberian_women_c.png,1,3,20,,0,liberian_women,0.6,>38%,E,
638e84c70418d8a2c0aa372e,older,repeated,23.67,library_americanflag_c.png,3,library_americanflag_c.png,0,4,this did not happen,unsightly,1,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,E,2
638e84c70418d8a2c0aa372e,older,correct_1,23.67,mexican_border_crossings_m.png,3,mexican_border_crossings_c.png,0,4,it has gone up,it has gone down,1,mexican_border_crossings,decreased by 25%,decreased by 40%,E,E
638e84c70418d8a2c0aa372e,older,correct_3,23.67,military_pay_m.png,4,military_pay_c.png,1,4,every year,had not received a raise in 10 years,1,military_pay,every year since 1983,none in 10 years,2,1
638e84c70418d8a2c0aa372e,older,repeated,23.67,missing_people_c.png,4,missing_people_c.png,0,4,near national parks,,0,missing_people,national parks,cave systems,2,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,murder_year_m.png,4,murder_year_c.png,1,4,1997,2017,1,murder_year,1980,2017,E,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,obama_website_m.png,2,obama_website_c.png,1,2,50 million,,0,obama_website,2.1 billion,5 billion,E,
638e84c70418d8a2c0aa372e,older,correct_3,23.67,pope_guncontrol_m.png,4,pope_guncontrol_c.png,0,4,organizations that sold and manufactured guns,gun owners,1,pope_guncontrol,gun manufacturers,gun owners,2,1
638e84c70418d8a2c0aa372e,older,repeated,23.67,pres_vacation_c.png,4,pres_vacation_c.png,0,4,clinton,,0,pres_vacation,clinton,obama,2,
638e84c70418d8a2c0aa372e,older,correct_3,23.67,race_starbucks_m.png,5,race_starbucks_c.png,1,4,2 dollars,2 million dollars,1,race_starbucks,2,2 million,2,1
638e84c70418d8a2c0aa372e,older,repeated,23.67,rep_control_c.png,3,rep_control_c.png,0,4,2017,,1,rep_control,2007,1928,E,E
638e84c70418d8a2c0aa372e,older,repeated,23.67,rural_hospitals_c.png,4,rural_hospitals_c.png,0,4,due to lack of insured population in region,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,
638e84c70418d8a2c0aa372e,older,correct_3,23.67,skorea_population_m.png,3,skorea_population_c.png,1,4,28 million,18,1,skorea_population,<10 million people,about 38 million people,E,E
638e84c70418d8a2c0aa372e,older,repeated,23.67,soccer_revenue_gap_c.png,4,soccer_revenue_gap_c.png,1,4,2 million,20 million,1,soccer_revenue_gap,5.8 million more,20 million more,E,1
638e84c70418d8a2c0aa372e,older,correct_1,23.67,swimmingpool_deaths_m.png,4,swimmingpool_deaths_c.png,0,3,2800,,0,swimmingpool_deaths,3709,360000,E,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,tax_allocation_m.png,3,tax_allocation_c.png,1,4,medicare programs,defense,1,tax_allocation,social ('medicare'),military ('war on terror'),2,1
638e84c70418d8a2c0aa372e,older,correct_3,23.67,tax_pres_law_m.png,4,tax_pres_law_c.png,1,4,yes,,0,tax_pres_law,yes there is a law,no there is no law,2,
638e84c70418d8a2c0aa372e,older,repeated,23.67,test_american_cars_c.png,2,test_american_cars_c.png,0,5,not by running into pedestrians,by running into pedestrians,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,E,2
638e84c70418d8a2c0aa372e,older,repeated,23.67,trump_signed_legislation_c.png,4,trump_signed_legislation_c.png,0,4,less,,0,trump_signed_legislation,less than any since ww2,more than any other president,2,
638e84c70418d8a2c0aa372e,older,repeated,23.67,us_trading_partner_c.png,3,us_trading_partner_c.png,0,4,not china,china,1,us_trading_partner,china,the united kingdom,E,2
638e84c70418d8a2c0aa372e,older,correct_1,23.67,ut_athletes_ipad_m.png,4,ut_athletes_ipad_c.png,1,3,90,,0,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,
638e84c70418d8a2c0aa372e,older,correct_1,23.67,vaccines_autism_m.png,2,vaccines_autism_c.png,1,5,that there was no relation,that there was a relation,1,vaccines_autism,do not cause autism,vaccines cause autism,2,1
638e84c70418d8a2c0aa372e,older,repeated,23.67,veteran_suicide_c.png,3,veteran_suicide_c.png,0,3,8,,0,veteran_suicide,0.09,0.7,E,
638e84c70418d8a2c0aa372e,older,correct_3,23.67,voter_turnout_m.png,3,voter_turnout_c.png,0,4,2012,,0,voter_turnout,higher than 2012,lowest since 1996,2,
638fdf87700dd1228bade2e1,older,correct_1,24.66,abortion_bieber_m.png,4,abortion_bieber_c.png,1,6,pro-choice,,0,abortion_bieber,steadily been pro life,changed from pro choice to pro life,1,
638fdf87700dd1228bade2e1,older,correct_1,24.66,alabama_senate_m.png,4,alabama_senate_c.png,1,4,8,,0,alabama_senate,21 years,30 years,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,alaska_polarbears_m.png,4,alaska_polarbears_c.png,1,6,decline in population,,0,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,
638fdf87700dd1228bade2e1,older,correct_1,24.66,amazon_rainforest_m.png,4,amazon_rainforest_c.png,1,6,21%,,0,amazon_rainforest,0.06,0.2,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,automobile_invention_c.png,4,automobile_invention_c.png,1,6,carl benz,,0,automobile_invention,europeans,americans,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,bernie_tax_income_m.png,4,bernie_tax_income_c.png,1,5,250000,,0,bernie_tax_income,">$10,000,000",">$29,000",E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,biden_studentdebt_m.png,4,biden_studentdebt_c.png,1,5,due to covid 19,,0,biden_studentdebt,by putting his children through college,by attending college,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,black_homeownership_c.png,4,black_homeownership_c.png,1,5,2016,,0,black_homeownership,2004,2017,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,bloomberg_campaign_money_m.png,0,bloomberg_campaign_money_c.png,1,6,6 billion dollars,,0,bloomberg_campaign_money,$1.50 ,1 million,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,brooms_standing_c.png,4,brooms_standing_c.png,0,5,due to gravity,,0,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,1,
638fdf87700dd1228bade2e1,older,correct_1,24.66,cali_fires_m.png,4,cali_fires_c.png,1,5,climate change,,0,cali_fires,downed electric power lines,bad forest management,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,cali_statelaw_c.png,4,cali_statelaw_c.png,1,4,farmers,,0,cali_statelaw,water agencies,homeowners,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,chess_players_m.png,4,chess_players_c.png,1,5,4,,0,chess_players,90,0,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,cinderella_castle_m.png,4,cinderella_castle_c.png,1,6,to house the ruler,,0,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,clinton_nkorea_c.png,4,clinton_nkorea_c.png,1,6,6 billion dollars,,0,clinton_nkorea,1.4 billion,3 billion,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,coffee_c.png,4,coffee_c.png,1,4,2,,0,coffee,15th,2nd,1,
638fdf87700dd1228bade2e1,older,correct_3,24.66,coronabeer_covid_m.png,4,coronabeer_covid_c.png,1,6,low sales,,0,coronabeer_covid,sharp increase,sharp decrease,1,
638fdf87700dd1228bade2e1,older,correct_3,24.66,federal_state_dollars_m.png,4,federal_state_dollars_c.png,1,5,trade,,0,federal_state_dollars,california,virginia,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,gas_2018_c.png,4,gas_2018_c.png,1,5,rapidly,,0,gas_2018,rose 15%,rose 25%,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,guncontrol_warrant_c.png,4,guncontrol_warrant_c.png,1,4,misuse of the gun,,0,guncontrol_warrant,require a warrant,at any time,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,immigration_boy_cage_m.png,4,immigration_boy_cage_c.png,1,5,covid 19,,0,immigration_boy_cage,at a protest,separated from parents,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,liberian_women_c.png,4,liberian_women_c.png,0,5,41,,0,liberian_women,0.6,>38%,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,library_americanflag_m.png,4,library_americanflag_c.png,1,5,due to security reasons,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,mexican_border_crossings_c.png,4,mexican_border_crossings_c.png,1,6,66,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,military_pay_m.png,4,military_pay_c.png,1,6,44,,0,military_pay,every year since 1983,none in 10 years,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,missing_people_m.png,4,missing_people_c.png,1,3,-,,0,missing_people,national parks,cave systems,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,murder_year_c.png,4,murder_year_c.png,1,5,2008,,0,murder_year,1980,2017,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,obama_website_m.png,4,obama_website_c.png,0,6,2 million dollars,,0,obama_website,2.1 billion,5 billion,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,pope_guncontrol_m.png,4,pope_guncontrol_c.png,1,5,trump,,0,pope_guncontrol,gun manufacturers,gun owners,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,pres_vacation_m.png,4,pres_vacation_c.png,1,6,obama,,0,pres_vacation,clinton,obama,1,
638fdf87700dd1228bade2e1,older,correct_1,24.66,race_starbucks_m.png,4,race_starbucks_c.png,1,5,2 million dollars,,0,race_starbucks,2,2 million,1,
638fdf87700dd1228bade2e1,older,correct_3,24.66,rep_control_m.png,4,rep_control_c.png,0,4,2008,,0,rep_control,2007,1928,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,rural_hospitals_m.png,4,rural_hospitals_c.png,0,5,due to the rampant covid 19,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,skorea_population_m.png,4,skorea_population_c.png,1,5,2 million,,0,skorea_population,<10 million people,about 38 million people,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,soccer_revenue_gap_m.png,4,soccer_revenue_gap_c.png,1,6,24,,0,soccer_revenue_gap,5.8 million more,20 million more,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,swimmingpool_deaths_c.png,4,swimmingpool_deaths_c.png,1,5,5,,0,swimmingpool_deaths,3709,360000,E,
638fdf87700dd1228bade2e1,older,repeated,24.66,tax_allocation_c.png,4,tax_allocation_c.png,1,6,retirement,,0,tax_allocation,social ('medicare'),military ('war on terror'),E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,tax_pres_law_m.png,4,tax_pres_law_c.png,1,4,yes,,0,tax_pres_law,yes there is a law,no there is no law,2,
638fdf87700dd1228bade2e1,older,correct_3,24.66,test_american_cars_m.png,4,test_american_cars_c.png,0,4,road drive,,0,test_american_cars,simulation of hitting a person,dropping a bowling ball,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,trump_signed_legislation_m.png,4,trump_signed_legislation_c.png,1,5,4,,0,trump_signed_legislation,less than any since ww2,more than any other president,E,
638fdf87700dd1228bade2e1,older,correct_3,24.66,us_trading_partner_m.png,4,us_trading_partner_c.png,1,6,united kingdom,,0,us_trading_partner,china,the united kingdom,1,
638fdf87700dd1228bade2e1,older,repeated,24.66,ut_athletes_ipad_c.png,4,ut_athletes_ipad_c.png,1,5,3,,0,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,
638fdf87700dd1228bade2e1,older,repeated,24.66,vaccines_autism_c.png,4,vaccines_autism_c.png,0,5,vaccine causes autism,,0,vaccines_autism,do not cause autism,vaccines cause autism,1,
638fdf87700dd1228bade2e1,older,correct_3,24.66,veteran_suicide_m.png,4,veteran_suicide_c.png,1,6,50,,0,veteran_suicide,0.09,0.7,E,
638fdf87700dd1228bade2e1,older,correct_1,24.66,voter_turnout_m.png,4,voter_turnout_c.png,1,5,2008,,0,voter_turnout,higher than 2012,lowest since 1996,E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,abortion_bieber_m.png,6,abortion_bieber_c.png,1,6,changed to pro life,he was pro choice,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,1,1
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,alabama_senate_m.png,4,alabama_senate_c.png,1,4,100,,0,alabama_senate,21 years,30 years,E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,alaska_polarbears_m.png,4,alaska_polarbears_c.png,1,5,they are endangered,they are well.,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,amazon_rainforest_m.png,5,amazon_rainforest_c.png,0,4,60,,0,amazon_rainforest,0.06,0.2,E,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,automobile_invention_m.png,6,automobile_invention_c.png,1,4,europe,america,1,automobile_invention,europeans,americans,2,1
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,bernie_tax_income_m.png,5,bernie_tax_income_c.png,0,4,20,,0,bernie_tax_income,">$10,000,000",">$29,000",E,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,biden_studentdebt_c.png,5,biden_studentdebt_c.png,0,5,paying his kids' college,,0,biden_studentdebt,by putting his children through college,by attending college,2,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,black_homeownership_m.png,5,black_homeownership_c.png,1,4,2019,2009,1,black_homeownership,2004,2017,E,E
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,bloomberg_campaign_money_c.png,6,bloomberg_campaign_money_c.png,0,5,1.5,,0,bloomberg_campaign_money,$1.50 ,1 million,2,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,brooms_standing_m.png,3,brooms_standing_c.png,0,5,if the bristles are spread,gravity can cause a broom to stand up by itself,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,cali_fires_m.png,3,cali_fires_c.png,1,5,electric power lines,forest management,1,cali_fires,downed electric power lines,bad forest management,2,1
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,cali_statelaw_m.png,4,cali_statelaw_c.png,1,1,i don't remember,,0,cali_statelaw,water agencies,homeowners,E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,chess_players_m.png,4,chess_players_c.png,0,4,5,zero attained the rank,1,chess_players,90,0,E,1
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,cinderella_castle_m.png,4,cinderella_castle_c.png,0,4,earthquakes,,0,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,E,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,clinton_nkorea_m.png,5,clinton_nkorea_c.png,0,5,2.5 billion,,0,clinton_nkorea,1.4 billion,3 billion,E,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,coffee_m.png,4,coffee_c.png,0,4,number 1,,0,coffee,15th,2nd,E,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,coronabeer_covid_c.png,4,coronabeer_covid_c.png,0,5,sales increased,,0,coronabeer_covid,sharp increase,sharp decrease,2,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,federal_state_dollars_c.png,0,federal_state_dollars_c.png,0,4,california,,0,federal_state_dollars,california,virginia,2,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,gas_2018_m.png,4,gas_2018_c.png,0,4,it went down,,0,gas_2018,rose 15%,rose 25%,E,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,guncontrol_warrant_m.png,3,guncontrol_warrant_c.png,1,4,i don't remember,anytime,1,guncontrol_warrant,require a warrant,at any time,E,1
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,immigration_boy_cage_c.png,4,immigration_boy_cage_c.png,0,4,unfairness to immigrants,,0,immigration_boy_cage,at a protest,separated from parents,1,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,liberian_women_m.png,5,liberian_women_c.png,0,4,16%,35,1,liberian_women,0.6,>38%,E,E
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,library_americanflag_c.png,4,library_americanflag_c.png,0,4,it was irregular,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,mexican_border_crossings_m.png,4,mexican_border_crossings_c.png,0,5,it has lessened,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,A,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,military_pay_m.png,4,military_pay_c.png,1,4,every year,no pay raises since 2016,1,military_pay,every year since 1983,none in 10 years,2,1
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,missing_people_c.png,5,missing_people_c.png,0,4,national parks,maybe national parks,1,missing_people,national parks,cave systems,2,2
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,murder_year_m.png,4,murder_year_c.png,0,4,2018,,0,murder_year,1980,2017,E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,obama_website_m.png,4,obama_website_c.png,1,1,no idea,,0,obama_website,2.1 billion,5 billion,E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,pope_guncontrol_m.png,4,pope_guncontrol_c.png,0,4,gun owners,,0,pope_guncontrol,gun manufacturers,gun owners,1,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,pres_vacation_c.png,6,pres_vacation_c.png,1,5,clinton,trump took fewest vacation days,1,pres_vacation,clinton,obama,2,E
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,race_starbucks_m.png,5,race_starbucks_c.png,0,5,2 million dollars,,0,race_starbucks,2,2 million,1,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,rep_control_c.png,4,rep_control_c.png,0,4,2009,2016,1,rep_control,2007,1928,E,E
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,rural_hospitals_c.png,4,rural_hospitals_c.png,0,3,because of covid,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,E,
