subject,time_delay,age_group,trial_count,topic,statement,statementtype,make_fams
5d1e2045a37a4d001a1fc2cb,23.53,younger,19,race_starbucks,race_starbucks_m.png,correct_3,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,21,bernie_tax_income,bernie_tax_income_m.png,correct_3,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,22,mass_shootings,mass_shootings_c.png,filler,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,23,alabama_senate,alabama_senate_m.png,correct_3,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,24,starwars_trump,starwars_trump_c.png,filler,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,25,chess_players,chess_players_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,26,disease_illinois,disease_illinois_c.png,filler,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,27,alaska_polarbears,alaska_polarbears_m.png,correct_3,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,28,hurricane_relief,hurricane_relief_c.png,filler,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,29,un_resolutions,un_resolutions_c.png,filler,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,30,skorea_population,skorea_population_m.png,correct_3,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,31,alabama_senate,alabama_senate_m.png,correct_3,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,32,mass_shootings,mass_shootings_c.png,filler,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,33,alaska_polarbears,alaska_polarbears_m.png,correct_3,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,34,un_resolutions,un_resolutions_c.png,filler,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,35,chess_players,chess_players_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,36,disease_illinois,disease_illinois_c.png,filler,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,37,trump_emotional,trump_emotional_c.png,filler,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,38,abortion_bieber,abortion_bieber_m.png,correct_3,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,39,africa_revenue,africa_revenue_c.png,filler,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,40,race_starbucks,race_starbucks_m.png,correct_3,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,41,cleanest_air,cleanest_air_c.png,filler,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,42,cali_fires,cali_fires_m.png,correct_3,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,43,guncontrol_background,guncontrol_background_c.png,filler,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,44,obama_website,obama_website_m.png,correct_3,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,45,amazon_rainforest,amazon_rainforest_m.png,correct_3,4
5d1e2045a37a4d001a1fc2cb,23.53,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,47,bernie_tax_income,bernie_tax_income_m.png,correct_3,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,2
5d1e2045a37a4d001a1fc2cb,23.53,younger,50,military_pay,military_pay_m.png,correct_3,3
5d1e2045a37a4d001a1fc2cb,23.53,younger,51,starwars_trump,starwars_trump_c.png,filler,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,52,pope_guncontrol,pope_guncontrol_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,53,voter_turnout,voter_turnout_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,5
5d1e2045a37a4d001a1fc2cb,23.53,younger,55,hurricane_relief,hurricane_relief_c.png,filler,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,56,cinderella_castle,cinderella_castle_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,58,skorea_population,skorea_population_m.png,correct_3,6
5d1e2045a37a4d001a1fc2cb,23.53,younger,59,tax_pres_law,tax_pres_law_m.png,correct_3,1
5d1e2045a37a4d001a1fc2cb,23.53,younger,60,energy_independence,energy_independence_c.png,filler,5
5d332957d0635b00013bd785,35.68,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,2,biden_studentdebt,biden_studentdebt_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,3,coronabeer_covid,coronabeer_covid_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,4,cleanest_air,cleanest_air_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,5,guncontrol_background,guncontrol_background_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,6,us_trading_partner,us_trading_partner_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,1
5d332957d0635b00013bd785,35.68,younger,8,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,1
5d332957d0635b00013bd785,35.68,younger,9,africa_revenue,africa_revenue_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,10,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,4
5d332957d0635b00013bd785,35.68,younger,11,rural_hospitals,rural_hospitals_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,13,energy_independence,energy_independence_c.png,filler,3
5d332957d0635b00013bd785,35.68,younger,14,pres_vacation,pres_vacation_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d332957d0635b00013bd785,35.68,younger,16,missing_people,missing_people_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,17,trump_emotional,trump_emotional_c.png,filler,5
5d332957d0635b00013bd785,35.68,younger,18,federal_state_dollars,federal_state_dollars_m.png,correct_3,3
5d332957d0635b00013bd785,35.68,younger,19,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,3
5d332957d0635b00013bd785,35.68,younger,21,test_american_cars,test_american_cars_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,22,mass_shootings,mass_shootings_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,23,rep_control,rep_control_m.png,correct_3,1
5d332957d0635b00013bd785,35.68,younger,24,starwars_trump,starwars_trump_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,25,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,26,disease_illinois,disease_illinois_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,27,library_americanflag,library_americanflag_m.png,correct_3,3
5d332957d0635b00013bd785,35.68,younger,28,hurricane_relief,hurricane_relief_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,29,un_resolutions,un_resolutions_c.png,filler,5
5d332957d0635b00013bd785,35.68,younger,30,veteran_suicide,veteran_suicide_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,31,rep_control,rep_control_m.png,correct_3,1
5d332957d0635b00013bd785,35.68,younger,32,mass_shootings,mass_shootings_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,33,library_americanflag,library_americanflag_m.png,correct_3,3
5d332957d0635b00013bd785,35.68,younger,34,un_resolutions,un_resolutions_c.png,filler,5
5d332957d0635b00013bd785,35.68,younger,35,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,36,disease_illinois,disease_illinois_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,37,trump_emotional,trump_emotional_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,38,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,1
5d332957d0635b00013bd785,35.68,younger,39,africa_revenue,africa_revenue_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,40,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,41,cleanest_air,cleanest_air_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,42,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,4
5d332957d0635b00013bd785,35.68,younger,43,guncontrol_background,guncontrol_background_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,44,pres_vacation,pres_vacation_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,45,rural_hospitals,rural_hospitals_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,47,test_american_cars,test_american_cars_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,4
5d332957d0635b00013bd785,35.68,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,3
5d332957d0635b00013bd785,35.68,younger,50,biden_studentdebt,biden_studentdebt_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,51,starwars_trump,starwars_trump_c.png,filler,2
5d332957d0635b00013bd785,35.68,younger,52,us_trading_partner,us_trading_partner_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,53,missing_people,missing_people_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d332957d0635b00013bd785,35.68,younger,55,hurricane_relief,hurricane_relief_c.png,filler,6
5d332957d0635b00013bd785,35.68,younger,56,coronabeer_covid,coronabeer_covid_m.png,correct_3,5
5d332957d0635b00013bd785,35.68,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,1
5d332957d0635b00013bd785,35.68,younger,58,veteran_suicide,veteran_suicide_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,59,federal_state_dollars,federal_state_dollars_m.png,correct_3,2
5d332957d0635b00013bd785,35.68,younger,60,energy_independence,energy_independence_c.png,filler,3
5d8aa95dd06260000179442b,24.12,older,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,0
5d8aa95dd06260000179442b,24.12,older,2,military_pay,military_pay_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,3,cinderella_castle,cinderella_castle_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,4,cleanest_air,cleanest_air_c.png,filler,3
5d8aa95dd06260000179442b,24.12,older,5,guncontrol_background,guncontrol_background_c.png,filler,5
5d8aa95dd06260000179442b,24.12,older,6,pope_guncontrol,pope_guncontrol_m.png,correct_3,5
5d8aa95dd06260000179442b,24.12,older,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,8,abortion_bieber,abortion_bieber_m.png,correct_3,2
5d8aa95dd06260000179442b,24.12,older,9,africa_revenue,africa_revenue_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,10,cali_fires,cali_fires_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,11,amazon_rainforest,amazon_rainforest_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,0
5d8aa95dd06260000179442b,24.12,older,13,energy_independence,energy_independence_c.png,filler,4
5d8aa95dd06260000179442b,24.12,older,14,obama_website,obama_website_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,16,voter_turnout,voter_turnout_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,17,trump_emotional,trump_emotional_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,18,tax_pres_law,tax_pres_law_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,19,race_starbucks,race_starbucks_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,21,bernie_tax_income,bernie_tax_income_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,22,mass_shootings,mass_shootings_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,23,alabama_senate,alabama_senate_m.png,correct_3,0
5d8aa95dd06260000179442b,24.12,older,24,starwars_trump,starwars_trump_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,25,chess_players,chess_players_m.png,correct_3,3
5d8aa95dd06260000179442b,24.12,older,26,disease_illinois,disease_illinois_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,27,alaska_polarbears,alaska_polarbears_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,28,hurricane_relief,hurricane_relief_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,29,un_resolutions,un_resolutions_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,30,skorea_population,skorea_population_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,31,alabama_senate,alabama_senate_m.png,correct_3,5
5d8aa95dd06260000179442b,24.12,older,32,mass_shootings,mass_shootings_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,33,alaska_polarbears,alaska_polarbears_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,34,un_resolutions,un_resolutions_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,35,chess_players,chess_players_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,36,disease_illinois,disease_illinois_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,37,trump_emotional,trump_emotional_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,38,abortion_bieber,abortion_bieber_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,39,africa_revenue,africa_revenue_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,40,race_starbucks,race_starbucks_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,41,cleanest_air,cleanest_air_c.png,filler,5
5d8aa95dd06260000179442b,24.12,older,42,cali_fires,cali_fires_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,43,guncontrol_background,guncontrol_background_c.png,filler,5
5d8aa95dd06260000179442b,24.12,older,44,obama_website,obama_website_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,45,amazon_rainforest,amazon_rainforest_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,47,bernie_tax_income,bernie_tax_income_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,3
5d8aa95dd06260000179442b,24.12,older,50,military_pay,military_pay_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,51,starwars_trump,starwars_trump_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,52,pope_guncontrol,pope_guncontrol_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,53,voter_turnout,voter_turnout_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d8aa95dd06260000179442b,24.12,older,55,hurricane_relief,hurricane_relief_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,56,cinderella_castle,cinderella_castle_m.png,correct_3,1
5d8aa95dd06260000179442b,24.12,older,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,6
5d8aa95dd06260000179442b,24.12,older,58,skorea_population,skorea_population_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,59,tax_pres_law,tax_pres_law_m.png,correct_3,6
5d8aa95dd06260000179442b,24.12,older,60,energy_independence,energy_independence_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,2
5d8b32e664ac880018630273,24.4,younger,2,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,3,coronabeer_covid,coronabeer_covid_m.png,correct_3,5
5d8b32e664ac880018630273,24.4,younger,4,cleanest_air,cleanest_air_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,5,guncontrol_background,guncontrol_background_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,6,us_trading_partner,us_trading_partner_m.png,correct_3,4
5d8b32e664ac880018630273,24.4,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,8,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,0
5d8b32e664ac880018630273,24.4,younger,9,africa_revenue,africa_revenue_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,10,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,11,rural_hospitals,rural_hospitals_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
5d8b32e664ac880018630273,24.4,younger,13,energy_independence,energy_independence_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,14,pres_vacation,pres_vacation_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,16,missing_people,missing_people_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,17,trump_emotional,trump_emotional_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,18,federal_state_dollars,federal_state_dollars_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,19,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,21,test_american_cars,test_american_cars_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,22,mass_shootings,mass_shootings_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,23,rep_control,rep_control_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,24,starwars_trump,starwars_trump_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,25,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,6
5d8b32e664ac880018630273,24.4,younger,26,disease_illinois,disease_illinois_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,27,library_americanflag,library_americanflag_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,28,hurricane_relief,hurricane_relief_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,29,un_resolutions,un_resolutions_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,30,veteran_suicide,veteran_suicide_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,31,rep_control,rep_control_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,32,mass_shootings,mass_shootings_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,33,library_americanflag,library_americanflag_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,34,un_resolutions,un_resolutions_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,35,trump_signed_legislation,trump_signed_legislation_m.png,correct_3,6
5d8b32e664ac880018630273,24.4,younger,36,disease_illinois,disease_illinois_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,37,trump_emotional,trump_emotional_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,38,bloomberg_campaign_money,bloomberg_campaign_money_m.png,correct_3,5
5d8b32e664ac880018630273,24.4,younger,39,africa_revenue,africa_revenue_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,40,soccer_revenue_gap,soccer_revenue_gap_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,41,cleanest_air,cleanest_air_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,42,immigration_boy_cage,immigration_boy_cage_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,43,guncontrol_background,guncontrol_background_c.png,filler,4
5d8b32e664ac880018630273,24.4,younger,44,pres_vacation,pres_vacation_m.png,correct_3,5
5d8b32e664ac880018630273,24.4,younger,45,rural_hospitals,rural_hospitals_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,2
5d8b32e664ac880018630273,24.4,younger,47,test_american_cars,test_american_cars_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,2
5d8b32e664ac880018630273,24.4,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,50,biden_studentdebt,biden_studentdebt_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,51,starwars_trump,starwars_trump_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,52,us_trading_partner,us_trading_partner_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,53,missing_people,missing_people_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,1
5d8b32e664ac880018630273,24.4,younger,55,hurricane_relief,hurricane_relief_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,56,coronabeer_covid,coronabeer_covid_m.png,correct_3,5
5d8b32e664ac880018630273,24.4,younger,57,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,5
5d8b32e664ac880018630273,24.4,younger,58,veteran_suicide,veteran_suicide_m.png,correct_3,1
5d8b32e664ac880018630273,24.4,younger,59,federal_state_dollars,federal_state_dollars_m.png,correct_3,2
5d8b32e664ac880018630273,24.4,younger,60,energy_independence,energy_independence_c.png,filler,1
5d96b4f6d0e628001893a1af,28.22,younger,1,marriage_license_benefits,marriage_license_benefits_c.png,filler,0
5d96b4f6d0e628001893a1af,28.22,younger,2,military_pay,military_pay_m.png,correct_3,3
5d96b4f6d0e628001893a1af,28.22,younger,3,cinderella_castle,cinderella_castle_m.png,correct_3,0
5d96b4f6d0e628001893a1af,28.22,younger,4,cleanest_air,cleanest_air_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,5,guncontrol_background,guncontrol_background_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,6,pope_guncontrol,pope_guncontrol_m.png,correct_3,2
5d96b4f6d0e628001893a1af,28.22,younger,7,trump_chrissyteigen,trump_chrissyteigen_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,8,abortion_bieber,abortion_bieber_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,9,africa_revenue,africa_revenue_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,10,cali_fires,cali_fires_m.png,correct_3,2
5d96b4f6d0e628001893a1af,28.22,younger,11,amazon_rainforest,amazon_rainforest_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,12,global_warming_antarctica,global_warming_antarctica_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,13,energy_independence,energy_independence_c.png,filler,2
5d96b4f6d0e628001893a1af,28.22,younger,14,obama_website,obama_website_m.png,correct_3,2
5d96b4f6d0e628001893a1af,28.22,younger,15,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,16,voter_turnout,voter_turnout_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,17,trump_emotional,trump_emotional_c.png,filler,6
5d96b4f6d0e628001893a1af,28.22,younger,18,tax_pres_law,tax_pres_law_m.png,correct_3,0
5d96b4f6d0e628001893a1af,28.22,younger,19,race_starbucks,race_starbucks_m.png,correct_3,6
5d96b4f6d0e628001893a1af,28.22,younger,20,apple_heart_monitor,apple_heart_monitor_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,21,bernie_tax_income,bernie_tax_income_m.png,correct_3,4
5d96b4f6d0e628001893a1af,28.22,younger,22,mass_shootings,mass_shootings_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,23,alabama_senate,alabama_senate_m.png,correct_3,3
5d96b4f6d0e628001893a1af,28.22,younger,24,starwars_trump,starwars_trump_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,25,chess_players,chess_players_m.png,correct_3,6
5d96b4f6d0e628001893a1af,28.22,younger,26,disease_illinois,disease_illinois_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,27,alaska_polarbears,alaska_polarbears_m.png,correct_3,2
5d96b4f6d0e628001893a1af,28.22,younger,28,hurricane_relief,hurricane_relief_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,29,un_resolutions,un_resolutions_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,30,skorea_population,skorea_population_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,31,alabama_senate,alabama_senate_m.png,correct_3,4
5d96b4f6d0e628001893a1af,28.22,younger,32,mass_shootings,mass_shootings_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,33,alaska_polarbears,alaska_polarbears_m.png,correct_3,4
5d96b4f6d0e628001893a1af,28.22,younger,34,un_resolutions,un_resolutions_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,35,chess_players,chess_players_m.png,correct_3,4
5d96b4f6d0e628001893a1af,28.22,younger,36,disease_illinois,disease_illinois_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,37,trump_emotional,trump_emotional_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,38,abortion_bieber,abortion_bieber_m.png,correct_3,3
5d96b4f6d0e628001893a1af,28.22,younger,39,africa_revenue,africa_revenue_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,40,race_starbucks,race_starbucks_m.png,correct_3,6
5d96b4f6d0e628001893a1af,28.22,younger,41,cleanest_air,cleanest_air_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,42,cali_fires,cali_fires_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,43,guncontrol_background,guncontrol_background_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,44,obama_website,obama_website_m.png,correct_3,6
5d96b4f6d0e628001893a1af,28.22,younger,45,amazon_rainforest,amazon_rainforest_m.png,correct_3,3
5d96b4f6d0e628001893a1af,28.22,younger,46,marriage_license_benefits,marriage_license_benefits_c.png,filler,5
5d96b4f6d0e628001893a1af,28.22,younger,47,bernie_tax_income,bernie_tax_income_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,48,global_warming_antarctica,global_warming_antarctica_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,49,apple_heart_monitor,apple_heart_monitor_c.png,filler,3
5d96b4f6d0e628001893a1af,28.22,younger,50,military_pay,military_pay_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,51,starwars_trump,starwars_trump_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,52,pope_guncontrol,pope_guncontrol_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,53,voter_turnout,voter_turnout_m.png,correct_3,5
5d96b4f6d0e628001893a1af,28.22,younger,54,illegal_traffic_rate,illegal_traffic_rate_c.png,filler,4
5d96b4f6d0e628001893a1af,28.22,younger,55,hurricane_relief,hurricane_relief_c.png,filler,5
